TestCase,used_classes,changeProneness,linesRatio,Max,Avg,Min,Sum,HarmonicMean,GeometricMean,StandardDeviation,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio,HarmonicMeanLinesRatio,GeometricMeanLinesRatio,StandardDeviationLinesRatio
org.apache.commons.lang.builder.EqualsBuilderTest.testMultiCharArray,"[""EqualsBuilder"", ""EqualsBuilderTest"", ""EqualsBuilder"", ""EqualsBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ToStringBuilderTest.testReflectionObjectCycle,"[""ToStringBuilderTest$ReflectionTestCycleA"", ""ToStringBuilderTest"", ""ToStringBuilderTest$ReflectionTestCycleB"", ""StringBuffer"", ""ToStringBuilderTest"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilderTest$ReflectionTestCycleA"", ""TestCase"", ""ToStringBuilderTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.NumberRangeTest.testIncludesNumber,"[""NumberRange"", ""NumberRangeTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.EnumTest.testExtended2List,"[""Extended2Enum"", ""EnumTest"", ""TestCase"", ""List"", ""TestCase"", ""Extended2Enum"", ""Map"", ""Set"", ""List"", ""Iterator"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsRemoveTest.testRemoveCharArray,"[""ArrayUtils"", ""ArrayUtilsRemoveTest"", ""Arrays"", ""TestCase"", ""Object"", ""Class"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharEncodingTest.testWorksOnJava1_2_2,"[""SystemUtils"", ""CharEncodingTest"", ""CharEncodingTest"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""CharEncodingTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ToStringBuilderTest.testShort,"[""StringBuffer"", ""ToStringBuilderTest"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilder"", ""ToStringBuilder"", ""ToStringBuilder"", ""TestCase"", ""ToStringBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsIsTest.testIsAsciiPrintable_String,"[""StringUtils"", ""StringUtilsIsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsTest.testChomp,"[""StringUtils"", ""StringUtilsTest"", ""TestCase"", ""StringUtils""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.mutable.MutableLongTest.testHashCode,"[""MutableLong"", ""MutableLongTest"", ""MutableLong"", ""TestCase"", ""Long"", ""Long""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.BooleanUtilsTest.testXor_object_nullElementInput,"[""BooleanUtils"", ""BooleanUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testIndexOfFloatWithStartIndex,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderAppendInsertTest.testAppend_StrBuilder_int_int,"[""StrBuilder"", ""StrBuilderAppendInsertTest"", ""StrBuilder"", ""StrBuilder"", ""StrBuilder"", ""TestCase"", ""StrBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.EqualsBuilderTest.testRaggedArray,"[""EqualsBuilder"", ""EqualsBuilderTest"", ""EqualsBuilder"", ""EqualsBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.EqualsBuilderTest.testMultiFloatArray,"[""EqualsBuilder"", ""EqualsBuilderTest"", ""EqualsBuilder"", ""EqualsBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.EnumTest.testIterator,"[""ColorEnum"", ""EnumTest"", ""Iterator"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testDoubleArrayHiddenByObject,"[""CompareToBuilder"", ""CompareToBuilderTest"", ""CompareToBuilder"", ""CompareToBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.IllegalClassExceptionTest.testConstructor_classObjectArgs_nullActual,"[""IllegalClassExceptionTest"", ""IllegalClassExceptionTest"", ""IllegalClassException""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharUtilsTest.testToIntValue_char_int,"[""CharUtils"", ""CharUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testLastIndexOfDouble,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testIntArray,"[""CompareToBuilder"", ""CompareToBuilderTest"", ""CompareToBuilder"", ""CompareToBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ValidateTest.testIsTrue3,"[""Integer"", ""ValidateTest"", ""Validate"", ""TestCase"", ""Throwable"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.mutable.MutableLongTest.testAddValueObject,"[""MutableLong"", ""MutableLongTest"", ""Long"", ""MutableLong"", ""MutableLong"", ""TestCase"", ""MutableLong"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.time.DateUtilsTest.testAddHours,"[""Date"", ""DateUtilsTest"", ""DateUtils"", ""TestCase"", ""DateUtilsTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.WordUtilsTest.testWrap_StringInt,"[""WordUtils"", ""WordUtilsTest"", ""TestCase"", ""System"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.FloatRangeTest.testConstructor2b,"[""FloatRange"", ""FloatRangeTest"", ""FloatRange"", ""TestCase"", ""FloatRange"", ""TestCase"", ""TestCase"", ""Double""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.NoFieldNamesToStringStyleTest.testBlank,"[""StringBuffer"", ""NoFieldNamesToStringStyleTest"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilder"", ""ToStringBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testBasicQuoted2,"[""StrTokenizer"", ""StrTokenizerTest"", ""StrTokenizer"", ""StrTokenizer"", ""StrTokenizer"", ""TestCase"", ""StrTokenizer"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsTest.testDifference_StringString,"[""StringUtils"", ""StringUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ClassUtilsTest.test_isInnerClass_Class,"[""ClassUtilsTest"", ""ClassUtilsTest"", ""ClassUtils"", ""TestCase"", ""ClassUtilsTest$1"", ""Object""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.EqualsBuilderTest.testBooleanArray,"[""EqualsBuilder"", ""EqualsBuilderTest"", ""EqualsBuilder"", ""EqualsBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.SystemUtilsTest.testGetJavaHome,"[""SystemUtils"", ""SystemUtilsTest"", ""Assert"", ""File"", ""Assert""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsTest.testLeftPad_StringInt,"[""StringUtils"", ""StringUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.BitFieldTest.testSetShortBoolean,"[""BitField"", ""BitFieldTest"", ""BitField"", ""TestCase"", ""BitField""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.BooleanUtilsTest.test_toBooleanObject_int_int_int,"[""BooleanUtils"", ""BooleanUtilsTest"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.FloatRangeTest.testConstructor1a,"[""FloatRange"", ""FloatRangeTest"", ""FloatRange"", ""TestCase"", ""FloatRange"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharSetTest.testConstructor_String_oddDash,"[""CharSet"", ""CharSetTest"", ""CharSet"", ""TestCase"", ""CharRange"", ""ArrayUtils"", ""TestCase"", ""CharRange""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testTokenizeSubclassOutputChange,"[""StrTokenizerTest$3"", ""StrTokenizerTest"", ""StrTokenizer"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharSetTest.testStatics,"[""CharSet"", ""CharSetTest"", ""TestCase"", ""CharRange"", ""ArrayUtils"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.EntitiesPerformanceTest.testLookupTree,"[""EntitiesPerformanceTest"", ""EntitiesPerformanceTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.EnumUtilsTest.testIteratorEx,"[""EnumUtils"", ""EnumUtilsTest"", ""TestCase"", ""EnumUtilsTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringEscapeUtilsTest.testEscapeXml,"[""StringEscapeUtils"", ""StringEscapeUtilsTest"", ""TestCase"", ""StringEscapeUtils"", ""TestCase"", ""StringWriter"", ""StringEscapeUtils"", ""StringWriter"", ""StringEscapeUtils""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testIndexOfChar,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testBasicIgnoreTrimmed4,"[""StrTokenizer"", ""StrTokenizerTest"", ""StrMatcher"", ""StrTokenizer"", ""StrMatcher"", ""StrTokenizer"", ""StrTokenizer"", ""StrTokenizer"", ""StrTokenizer"", ""TestCase"", ""StrTokenizer"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.SimpleToStringStyleTest.testObjectArray,"[""ToStringBuilder"", ""SimpleToStringStyleTest"", ""ToStringBuilder"", ""ToStringBuilder"", ""TestCase"", ""ToStringBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testBasicEmpty2,"[""StrTokenizer"", ""StrTokenizerTest"", ""StrTokenizer"", ""StrTokenizer"", ""StrTokenizer"", ""TestCase"", ""StrTokenizer"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringEscapeUtilsTest.testUnescapeUnknownEntity,"[""StringEscapeUtils"", ""StringEscapeUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharRangeTest.testConstructorAccessors_CharChar_Normal,"[""CharRange"", ""CharRangeTest"", ""CharRange"", ""TestCase"", ""CharRange"", ""CharRange"", ""TestCase"", ""CharRange"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsTest.testChopNewLine,"[""StringUtils"", ""StringUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testReverseChar,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharRangeTest.testEquals_Object,"[""CharRange"", ""CharRangeTest"", ""CharRange"", ""CharRange"", ""CharRange"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.time.FastDateFormatTest.testMilleniumBug,"[""Calendar"", ""FastDateFormatTest"", ""FastDateFormat"", ""Calendar"", ""FastDateFormat"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.FractionTest.testReduce,"[""Fraction"", ""FractionTest"", ""Fraction"", ""Fraction"", ""TestCase"", ""Fraction"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enums.EnumUtilsTest.testGetEx,"[""EnumUtils"", ""EnumUtilsTest"", ""TestCase"", ""EnumUtilsTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.WordUtilsTest.testSwapCase_String,"[""WordUtils"", ""WordUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsSubstringTest.testCountMatches_String,"[""StringUtils"", ""StringUtilsSubstringTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsTest.testJoin_CollectionChar,"[""StringUtils"", ""StringUtilsTest"", ""TestCase"", ""Arrays"", ""Collections""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.SerializationUtilsTest.testDeserializeStreamBadStream,"[""ByteArrayInputStream"", ""SerializationUtilsTest"", ""SerializationUtils"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.time.DateUtilsTest.testRound,"[""DateFormat"", ""DateUtilsTest"", ""DateUtils"", ""TestCase"", ""DateUtils"", ""TestCase"", ""DateUtils"", ""TimeZone"", ""DateFormat"", ""SystemUtils"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""DateUtilsTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testSubstringInt,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""TestCase"", ""String"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.EqualsBuilderTest.testDouble,"[""EqualsBuilder"", ""EqualsBuilderTest"", ""EqualsBuilder"", ""EqualsBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testLastIndexOfIntWithStartIndex,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""ArrayUtils""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.EqualsBuilderTest.testFloatArray,"[""EqualsBuilder"", ""EqualsBuilderTest"", ""EqualsBuilder"", ""EqualsBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.IllegalClassExceptionTest.testConstructor_classObjectArgs_allNullInput,"[""IllegalClassException"", ""IllegalClassExceptionTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testLastIndexOfFloatWithStartIndex,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""ArrayUtils""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.NotImplementedExceptionTest.testGetMessage_Indexed,"[""SystemUtils"", ""NotImplementedExceptionTest"", ""Exception"", ""NotImplementedExceptionTest"", ""Class"", ""Constructor"", ""NotImplementedException"", ""NotImplementedException"", ""TestCase"", ""NotImplementedException"", ""NotImplementedException"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsTest.testReplaceChars_StringCharChar,"[""StringUtils"", ""StringUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.SerializationUtilsTest.testDeserializeStreamNull,"[""SerializationUtils"", ""SerializationUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.FractionTest.testFactory_double,"[""Fraction"", ""FractionTest"", ""TestCase"", ""Fraction"", ""TestCase"", ""Fraction"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""PrintStream"", ""Fraction""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testCharAt,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""TestCase"", ""StrBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.EnumTest.testGet,"[""ColorEnum"", ""EnumTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.ValuedEnumTest.testGet,"[""ValuedColorEnum"", ""ValuedEnumTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ToStringBuilderTest.testReflectionBooleanArrayArray,"[""ToStringBuilderTest"", ""ToStringBuilderTest"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilder"", ""TestCase"", ""ToStringBuilderTest"", ""ToStringBuilderTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.EnumTest.testNestedBroken,"[""NestBroken$ColorEnum"", ""EnumTest"", ""ArrayList"", ""List"", ""TestCase"", ""NestBroken"", ""List"", ""Iterator"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.NotImplementedExceptionTest.testConstructor_Throwable1,"[""NotImplementedException"", ""NotImplementedExceptionTest"", ""NotImplementedException"", ""TestCase"", ""NotImplementedException"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testToPrimitive_short,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""TestCase"", ""Short"", ""Arrays"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.time.FastDateFormatTest.testSimpleDate,"[""Calendar"", ""FastDateFormatTest"", ""FastDateFormat"", ""Calendar"", ""FastDateFormat"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrSubstitutorTest.testStaticReplacePrefixSuffix,"[""HashMap"", ""StrSubstitutorTest"", ""Map"", ""StrSubstitutor"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsTest.testLeftPad_StringIntString,"[""StringUtils"", ""StringUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.BooleanUtilsTest.testXor_object_nullInput,"[""BooleanUtils"", ""BooleanUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.BooleanUtilsTest.test_toBoolean_String,"[""BooleanUtils"", ""BooleanUtilsTest"", ""TestCase"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrSubstitutorTest.testReplaceComplexEscaping,"[""StrSubstitutorTest"", ""StrSubstitutorTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsAddTest.testAddObjectArrayToObjectArray,"[""ArrayUtils"", ""ArrayUtilsAddTest"", ""TestCase"", ""TestCase"", ""Arrays"", ""TestCase"", ""ArrayUtilsAddTest"", ""Object"", ""Class"", ""TestCase"", ""ArrayUtils"", ""Arrays"", ""ArrayUtils"", ""Arrays"", ""ArrayUtils"", ""Arrays"", ""ArrayUtils"", ""Arrays"", ""ArrayUtils"", ""Arrays"", ""ArrayUtils"", ""Arrays"", ""ArrayUtils"", ""Arrays"", ""ArrayUtils"", ""Arrays""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.FractionTest.testEquals,"[""Fraction"", ""FractionTest"", ""Fraction"", ""TestCase"", ""Object"", ""Integer""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ReflectionToStringBuilderExcludeTest.test_toStringExcludeNullCollection,"[""ReflectionToStringBuilderExcludeTest$TestFixture"", ""ReflectionToStringBuilderExcludeTest"", ""ReflectionToStringBuilder"", ""ReflectionToStringBuilderExcludeTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.WordUtilsTest.testConstructor,"[""WordUtils"", ""WordUtilsTest"", ""TestCase"", ""WordUtilsTest"", ""Class"", ""TestCase"", ""Constructor"", ""Modifier"", ""TestCase"", ""Class"", ""Modifier""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testEqualsIgnoreCase,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""TestCase"", ""StrBuilder"", ""StrBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.SystemUtilsTest.testIS_JAVA,"[""System"", ""SystemUtilsTest"", ""TestCase"", ""String"", ""PrintStream""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testLastIndexOf_char_int,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""TestCase"", ""String"", ""StrBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ObjectUtilsTest.testEquals,"[""ObjectUtils"", ""ObjectUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testCharArray,"[""CompareToBuilder"", ""CompareToBuilderTest"", ""CompareToBuilder"", ""CompareToBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ValidateTest.testConstructor,"[""Validate"", ""ValidateTest"", ""TestCase"", ""ValidateTest"", ""Class"", ""TestCase"", ""Constructor"", ""Modifier"", ""TestCase"", ""Class"", ""Modifier""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.EnumTest.testNestedLinked,"[""NestLinked$ColorEnum"", ""EnumTest"", ""ArrayList"", ""List"", ""TestCase"", ""List"", ""Iterator"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.BooleanUtilsTest.test_toBooleanObject_Integer_Integer_Integer_Integer,"[""Integer"", ""BooleanUtilsTest"", ""BooleanUtils"", ""TestCase"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.mutable.MutableDoubleTest.testAddValuePrimitive,"[""MutableDouble"", ""MutableDoubleTest"", ""MutableDouble"", ""MutableDouble"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharSetTest.testEquals_Object,"[""CharSet"", ""CharSetTest"", ""CharSet"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderAppendInsertTest.testAppendWithSeparators_Collection,"[""StrBuilder"", ""StrBuilderAppendInsertTest"", ""StrBuilder"", ""StrBuilder"", ""TestCase"", ""StrBuilder"", ""Arrays""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsIsTest.testIsNumeric,"[""StringUtils"", ""StringUtilsIsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.EnumTest.testNestedReferenced,"[""NestReferenced$ColorEnum"", ""EnumTest"", ""ArrayList"", ""List"", ""TestCase"", ""List"", ""Iterator"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.BooleanUtilsTest.test_toBoolean_int_int_int,"[""BooleanUtils"", ""BooleanUtilsTest"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.DoubleRangeTest.testConstructor1b,"[""DoubleRange"", ""DoubleRangeTest"", ""DoubleRange"", ""TestCase"", ""DoubleRange"", ""TestCase"", ""Double""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testLastIndexOfDoubleTolerance,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.MultiLineToStringStyleTest.testAppendSuper,"[""StringBuffer"", ""MultiLineToStringStyleTest"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilder"", ""ToStringBuilder"", ""ToStringBuilder"", ""TestCase"", ""ToStringBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.HashCodeBuilderTest.testConstructorEx2,"[""HashCodeBuilder"", ""HashCodeBuilderTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testSubarrayBoolean,"[""ArrayUtils"", ""ArrayUtilsTest"", ""ArrayUtils"", ""TestCase"", ""TestCase"", ""TestCase"", ""TestCase"", ""Object"", ""Class""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ObjectUtilsTest.testHashCode,"[""ObjectUtils"", ""ObjectUtilsTest"", ""TestCase"", ""String""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.mutable.MutableLongTest.testSubtractValuePrimitive,"[""MutableLong"", ""MutableLongTest"", ""MutableLong"", ""MutableLong"", ""TestCase"", ""MutableLong"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testCloneChar,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""Arrays"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderAppendInsertTest.testAppend_StrBuilder,"[""StrBuilder"", ""StrBuilderAppendInsertTest"", ""StrBuilder"", ""StrBuilder"", ""StrBuilder"", ""TestCase"", ""StrBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enums.ValuedEnumTest.testEquals_classloader_different,"[""ValuedEnumTest"", ""ValuedEnumTest"", ""Class"", ""URLClassLoader"", ""URLClassLoader"", ""ClassLoader"", ""Class"", ""Field"", ""Object"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testMultiFloatArray,"[""CompareToBuilder"", ""CompareToBuilderTest"", ""CompareToBuilder"", ""CompareToBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testGetCharsIntIntCharArrayInt,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""StrBuilder"", ""Arrays"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testMultiCharArray,"[""CompareToBuilder"", ""CompareToBuilderTest"", ""CompareToBuilder"", ""CompareToBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.mutable.MutableByteTest.testEquals,"[""MutableByte"", ""MutableByteTest"", ""MutableByte"", ""TestCase"", ""Byte""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.SerializationUtilsTest.testSerializeStreamNullNull,"[""ByteArrayOutputStream"", ""SerializationUtilsTest"", ""SerializationUtils"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrSubstitutorTest.testReplaceIncompletePefix,"[""StrSubstitutorTest"", ""StrSubstitutorTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.NumberRangeTest.testEqualsWithSameReference,"[""NumberRange"", ""NumberRangeTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.IntRangeTest.testContainsIntegerBig,"[""IntRange"", ""IntRangeTest"", ""IntRange"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
